3800.00,3253.00,4282.37,3186.32,4300.00,1584.97,4300.00,0.00,4300.00,164.06,3272.32,148.36,2382.07,751.77,2270.62,1940.32,2293.40,3174.80,35.11,3168.41,1200.71,2445.26,2136.76,2120.82,2605.30,1816.56,2603.18,653.39,3270.96,161.30,3870.18,151.19,4293.15,1847.17,4284.43,2545.76,4280.52,2842.71,4277.88,3015.69,4277.04,3148.52,200.00,199.00,
3800.00,3234.00,4281.26,3166.58,4300.00,1562.93,4300.00,0.00,4300.00,144.21,3267.58,130.17,2378.25,734.94,2268.62,1923.66,2274.28,3158.01,35.15,3145.53,1191.00,2469.27,2149.45,2106.94,2591.17,1827.54,2567.74,671.37,3220.08,160.74,3924.18,154.99,4293.86,1824.45,4284.06,2524.80,4273.06,2827.45,4281.17,3002.72,4277.08,3126.74,199.00,197.00,
3800.00,3214.00,4281.26,3146.58,4300.00,1559.57,4300.00,0.00,4300.00,188.17,3267.58,110.17,2378.25,714.94,2268.62,1903.66,2274.28,3138.01,34.11,3196.15,1177.94,2498.42,2135.94,2122.73,2600.20,1821.63,2571.37,667.92,3219.33,160.69,3918.94,153.26,4294.74,1794.69,4282.99,2503.56,4280.00,2799.68,4281.71,2981.04,4279.40,3122.38,198.00,198.00,
3800.00,3193.00,4281.37,3126.32,4300.00,1541.58,4300.00,0.00,4300.00,168.01,3285.61,166.23,2415.74,750.85,2270.62,1880.32,2274.40,3114.68,34.99,3109.00,1197.52,2433.26,2188.04,2053.05,2615.17,1817.52,2628.88,653.49,3277.50,158.04,3918.03,152.66,4293.81,1851.38,4284.91,2505.21,4280.23,2792.29,4276.61,2972.09,4281.90,3109.00,201.00,202.00,
3800.00,3174.00,4279.26,3106.57,4300.00,1519.57,4300.00,0.00,4300.00,148.17,3280.99,148.02,2412.00,733.97,2306.78,1895.96,2272.28,3098.00,34.17,3147.66,1200.14,2457.28,2157.47,2090.22,2630.11,1809.16,2594.30,663.36,3232.69,165.57,3815.95,156.51,4299.63,1743.37,4286.46,2483.14,4280.03,2771.67,4277.85,2950.41,4282.05,3087.75,200.00,198.00,
3800.00,3154.00,4279.26,3086.57,4300.00,0.00,4300.00,0.00,4300.00,128.17,3280.99,128.02,2412.00,713.97,2306.78,1875.96,2272.28,3078.00,34.11,3132.29,1192.36,2438.42,2148.37,2107.64,2612.62,1819.74,2600.74,665.11,3232.37,166.33,3916.31,151.05,4297.20,1799.40,4279.12,2470.78,4279.44,2750.34,4276.66,2908.94,4281.90,3066.40,199.00,200.00,
3800.00,3134.00,4279.37,3067.31,4300.00,0.00,4300.00,0.00,4300.00,171.98,3296.21,169.33,2446.43,745.72,2308.74,1853.68,2272.40,3055.67,34.13,3109.62,1200.33,2418.27,2178.05,2064.20,2648.23,1791.11,2656.03,646.42,3290.46,163.93,3864.45,155.14,4297.68,1778.22,4284.56,2442.24,4279.59,2729.15,4285.77,2904.11,4277.76,3028.66,198.00,200.00,
3800.00,3113.00,4279.26,3045.57,4300.00,0.00,4300.00,0.00,4300.00,150.16,3291.68,149.11,2442.78,726.79,2441.12,1948.67,26.31,3026.56,35.00,3043.92,1184.29,2364.61,2178.03,2064.19,2648.21,1791.11,2656.01,646.42,3290.44,163.93,3812.55,155.47,4298.41,1699.87,4288.81,2409.91,4280.27,2699.33,4277.64,2887.29,4277.76,3028.65,203.00,199.00,
3800.00,3093.00,4278.26,3025.57,4300.00,0.00,4300.00,0.00,4300.00,130.16,3291.68,129.11,2442.78,706.79,2441.12,1928.67,26.31,3006.56,30.43,2887.71,1162.80,2334.63,2147.77,2101.73,2612.04,1819.18,2665.37,640.34,3243.04,162.07,3866.16,154.59,4299.48,1678.64,4289.35,2388.67,4280.60,2678.09,4278.72,2865.60,4277.01,2998.87,200.00,201.00,
3800.00,3073.00,4278.26,3005.57,4300.00,0.00,4300.00,0.00,4300.00,174.13,3301.70,167.25,2442.78,686.79,2441.12,1908.67,26.31,2986.56,30.18,2869.81,1015.06,2272.67,2198.56,2034.89,2667.98,1771.42,2669.81,635.02,3296.37,160.94,3811.36,150.89,4304.16,1638.18,4289.11,2365.34,4279.96,2670.57,4278.48,2821.75,4278.70,2984.71,199.00,199.00,
3800.00,3054.00,4278.26,2986.57,4300.00,0.00,4300.00,0.00,4300.00,155.13,3301.70,148.25,2473.56,721.62,2493.02,1933.61,24.31,2967.55,34.97,2980.31,18.58,1960.71,2201.07,2015.18,2632.36,1800.63,2678.61,632.74,3299.59,158.31,3912.93,151.70,4307.45,1607.39,4294.74,2335.71,4279.96,2649.21,4282.58,2830.13,4278.70,2963.36,198.00,197.00,
3800.00,3034.00,4277.37,2967.30,4300.00,0.00,4300.00,0.00,4300.00,135.93,3306.14,127.49,2477.13,699.59,2494.74,1911.61,24.44,2941.77,31.18,2827.50,17.62,1939.42,2198.25,2031.82,2622.26,1812.45,2645.94,651.47,3302.99,157.00,3912.15,150.67,4307.46,1586.37,4294.74,2314.70,4279.97,2628.20,4281.68,2809.55,4277.72,2942.55,198.00,200.00,
3801.00,3014.00,4278.26,2946.57,4300.00,0.00,4300.00,0.00,4300.00,178.12,3312.71,166.39,2474.56,681.62,2494.02,1893.61,25.31,2927.55,31.38,2803.57,19.54,1915.76,2186.00,2040.43,2681.63,1766.87,2613.20,663.64,3259.12,165.57,3863.55,157.50,4302.12,1584.99,4289.19,2303.52,4280.34,2607.91,4281.90,2789.26,4279.48,2930.60,201.00,198.00,
3801.00,2994.00,4278.26,2926.57,4300.00,0.00,4300.00,0.00,4300.00,158.12,3312.71,146.39,2503.35,711.96,2533.71,1907.20,25.31,2907.55,27.73,2849.09,10.25,1892.74,2194.89,2024.80,2666.97,1772.96,2664.02,642.16,3262.48,163.12,3862.95,155.21,4302.34,1563.57,4290.17,2281.28,4280.84,2586.50,4282.45,2767.85,4280.08,2909.19,198.00,199.00,
3801.00,2973.00,4278.37,2906.30,4300.00,0.00,4300.00,0.00,4300.00,137.90,3317.07,124.65,2506.84,688.98,2535.37,1884.26,25.44,2880.77,35.97,2895.85,20.54,1876.54,2198.11,2006.34,2680.88,1767.57,2672.59,641.16,3315.71,161.56,3959.65,159.52,4305.45,1608.95,4295.74,2251.26,4280.97,2564.76,4282.69,2746.11,4276.90,2870.79,201.00,202.00,
3801.00,2954.00,4278.26,2886.57,4300.00,0.00,4300.00,0.00,4298.28,182.08,3312.71,106.39,2503.35,671.96,2533.71,1867.20,25.31,2867.55,31.47,2737.60,11.80,1918.60,2198.42,1981.94,2668.93,1771.90,2643.69,655.69,3271.78,157.64,3863.91,160.75,4306.87,1510.94,4297.17,2228.99,4281.47,2543.30,4278.85,2716.28,4281.50,2865.81,197.00,196.00,
3801.00,2934.00,4278.26,2866.57,4300.00,0.00,4300.00,0.00,4298.28,162.08,3319.33,124.83,2532.14,702.31,2571.11,1878.86,25.31,2847.55,28.06,2786.09,18.93,1832.28,2197.53,1962.71,2681.69,1766.71,2651.52,655.71,3273.19,158.09,3812.54,156.41,4305.57,1489.84,4295.95,2208.72,4281.09,2522.21,4287.55,2690.70,4281.40,2844.73,199.00,200.00,
3801.00,2914.00,4279.26,2846.57,4300.00,0.00,4300.00,0.00,4298.28,142.08,3319.33,104.83,2532.14,682.31,2571.11,1858.86,24.31,2827.54,28.01,2765.76,19.59,1812.22,2188.71,1936.59,2691.05,1755.76,2654.95,642.70,3327.25,164.53,3907.85,160.09,4308.13,1459.84,4295.74,2187.22,4281.12,2485.74,4283.59,2681.64,4279.70,2814.87,201.00,201.00,
3801.00,2894.00,4279.37,2827.30,4300.00,0.00,4300.00,0.00,4290.71,187.78,3323.63,84.09,2535.56,660.38,2572.73,1836.98,24.44,2801.77,25.99,2810.17,18.63,1790.52,22.39,600.57,2700.04,1743.73,2663.06,637.35,3330.31,160.85,3907.08,158.65,4308.57,1515.05,4296.83,2190.88,4281.21,2493.49,4286.68,2669.09,4282.90,2810.20,198.00,202.00,
3801.00,2874.00,4279.37,2807.30,4300.00,0.00,4300.00,0.00,4290.71,167.78,3340.96,165.63,2564.27,690.77,2572.73,1816.98,24.44,2781.77,35.17,2849.14,21.84,1835.23,2170.79,1918.25,2693.16,1751.59,2596.63,670.29,3290.81,168.14,3863.07,158.12,4310.36,1495.58,4297.94,2170.45,4288.78,2467.29,4287.05,2648.65,4282.07,2789.92,199.00,197.00,
3801.00,2854.00,4280.26,2786.57,4300.00,0.00,4300.00,0.00,4286.57,147.04,3336.82,146.33,2560.94,672.66,2606.22,1828.58,25.31,2767.55,33.17,2828.58,11.10,1811.77,17.20,637.45,2695.83,1733.56,2647.03,651.77,3294.18,166.84,3956.17,161.87,4313.18,1388.44,4298.43,2148.56,4290.26,2444.94,4287.02,2627.58,4283.05,2768.68,198.00,195.00,
3801.00,2833.00,4280.37,2766.31,4300.00,839.72,4300.00,0.00,4290.71,126.78,3340.96,124.63,2564.27,649.77,2607.79,1805.75,25.44,2740.77,26.02,2745.52,19.85,1726.14,21.21,534.88,2705.06,1723.93,2653.73,649.24,3341.97,161.02,3998.33,164.11,4310.97,1445.75,4297.00,2127.22,4288.99,2423.42,4286.74,2605.42,4280.42,2738.33,203.00,203.00,
3801.00,2814.00,4280.37,2747.31,4300.00,820.72,4300.00,0.00,4279.09,171.74,3351.90,169.70,2592.99,681.16,2607.79,1786.75,25.44,2721.77,31.22,2613.88,19.83,1726.14,21.19,534.87,2708.59,1688.36,2653.72,649.24,3341.96,161.02,3998.32,164.11,4314.72,1356.81,4301.53,2093.86,4288.68,2393.98,4287.53,2584.10,4284.68,2710.98,199.00,198.00,
3801.00,2794.00,4280.37,2727.31,4300.00,800.72,4300.00,0.00,4279.09,151.74,3351.90,149.70,2592.99,661.16,2641.33,1795.23,1172.42,2708.86,28.16,2696.65,14.13,1746.50,26.98,576.94,2702.31,1674.22,2673.32,635.62,3306.57,165.05,3861.02,161.48,4312.45,1403.34,4297.95,2083.84,4288.78,2380.68,4286.15,2562.46,4279.58,2695.12,197.00,197.00,
3801.00,2774.00,4282.26,2706.58,4300.00,809.09,4300.00,0.00,4275.04,131.01,3347.85,130.39,2589.73,643.01,2639.81,1777.01,1172.29,2692.88,1141.72,2536.68,13.62,1674.96,205.17,236.32,1636.33,175.68,2673.30,635.62,3306.56,165.05,3861.01,161.48,4315.67,1316.29,4301.95,2051.32,4289.21,2365.71,4286.99,2541.17,4283.89,2667.83,202.00,198.00,
3801.00,2754.00,4282.37,2687.32,4300.00,792.67,4300.00,0.00,4267.10,177.66,3362.67,172.79,2592.99,621.16,2641.33,1755.23,1172.42,2668.86,1168.46,2520.65,2084.87,2130.53,211.10,223.50,1652.77,178.41,2646.79,658.19,3355.78,165.65,3859.08,162.45,4317.82,1287.51,4301.53,2031.04,4288.96,2345.44,4287.73,2520.45,4283.82,2647.57,199.00,201.00,
3801.00,2734.00,4282.37,2667.32,4300.00,772.67,4300.00,0.00,4267.10,157.66,3362.67,152.79,2620.72,649.81,2674.11,1763.06,1185.42,2648.94,1182.31,2501.63,2112.79,2120.31,227.38,215.64,1664.04,172.55,2654.25,652.28,3358.29,164.32,3902.82,162.60,4320.61,1256.70,4301.28,2009.68,4288.82,2324.07,4290.95,2508.05,4285.76,2634.64,198.00,196.00,
3801.00,2714.00,4283.26,2646.58,4300.00,786.22,4300.00,0.00,4263.16,136.95,3358.72,133.46,2617.53,631.62,2672.63,1744.79,1185.29,2632.94,1193.50,2478.93,2146.18,2109.58,243.51,200.90,1684.21,170.81,2662.36,641.27,3317.68,161.41,3948.99,163.47,4321.95,1235.76,4301.39,1989.55,4289.27,2288.00,4286.99,2478.57,4284.86,2605.00,199.00,196.00,
3801.00,2694.00,4283.37,2627.32,4300.00,769.73,4300.00,0.00,4255.66,180.62,3373.43,175.87,2620.72,609.81,2674.11,1723.06,1185.42,2608.94,1205.22,2460.87,2166.27,2097.23,2564.43,1826.62,1700.55,173.53,2671.13,640.14,3366.48,168.81,3856.85,163.41,4320.66,1213.91,4306.93,1958.63,4296.41,2274.76,4290.96,2465.26,4286.74,2591.64,201.00,202.00,
3801.00,2674.00,4283.37,2607.32,4300.00,749.73,4300.00,0.00,4255.66,160.62,3373.43,155.87,2648.94,639.34,2705.36,1729.60,1185.42,2588.94,1202.31,2438.44,2180.53,2080.57,2597.33,1827.98,1719.81,173.83,2678.95,631.57,3325.52,168.01,3857.18,161.02,4324.40,1183.22,4306.59,1938.20,4296.54,2253.50,4291.94,2443.57,4284.79,2561.92,198.00,200.00,
3801.00,2654.00,4285.37,2587.33,4300.00,768.71,4300.00,0.00,4255.66,140.62,3373.43,135.87,2648.94,619.34,2705.36,1709.60,1192.42,2568.98,1211.43,2416.61,2174.42,2088.13,2619.04,1821.13,1740.40,174.54,2688.76,625.52,3375.24,164.28,3945.19,165.36,4328.56,1152.88,4307.03,1917.29,4296.79,2232.58,4292.08,2422.65,4289.40,2566.65,200.00,198.00,
3801.00,2634.00,4285.26,2566.59,4300.00,745.27,4300.00,0.00,4240.46,182.92,3369.58,116.53,2645.83,601.10,2703.92,1691.28,1192.29,2552.97,1203.60,2440.12,2185.74,2070.70,2638.62,1813.61,1684.34,174.30,2663.85,642.08,3333.64,160.52,3900.94,159.81,4328.56,1131.48,4307.03,1895.89,4297.55,2210.53,4292.98,2400.82,4287.71,2536.75,199.00,199.00,
3802.00,2614.00,4286.37,2547.33,4300.00,728.71,4300.00,0.00,4245.21,163.59,3384.70,156.00,2677.66,627.99,2733.81,1692.90,1193.42,2528.98,1221.06,2378.02,2182.99,2082.14,2650.61,1802.93,1767.91,171.27,2702.02,613.07,3379.67,166.37,3896.72,165.27,4329.33,1182.62,4309.13,1896.65,4296.22,2189.16,4292.66,2378.79,4289.26,2523.23,199.00,201.00,
3802.00,2594.00,4288.37,2527.34,4300.00,708.71,4300.00,0.00,4245.21,143.59,3384.70,136.00,2677.66,607.99,2733.81,1672.90,1201.42,2509.03,1205.46,2398.03,2192.08,2061.68,2667.11,1790.87,1790.67,170.92,2712.83,604.70,3386.82,165.41,3899.57,163.16,4335.81,1069.92,4313.99,1844.11,4297.61,2168.50,4292.93,2358.57,4290.27,2502.57,200.00,199.00,
3802.00,2574.00,4288.37,2507.34,4300.00,722.58,4300.00,0.00,4233.58,187.54,3384.70,116.00,2677.66,587.99,2733.81,1652.90,1201.42,2489.03,1213.58,2376.99,2198.93,2042.40,2656.80,1791.64,1736.82,170.41,2691.09,624.32,3347.25,163.53,3941.35,164.01,4335.85,1049.74,4313.10,1824.64,4297.79,2147.38,4293.08,2337.44,4291.39,2481.26,197.00,197.00,
3802.00,2554.00,4288.37,2487.34,4300.00,702.58,4300.00,0.00,4233.58,167.54,3395.97,162.05,2704.89,615.78,2733.81,1632.90,1201.42,2469.03,1203.29,2445.81,2197.54,2051.44,2670.84,1779.84,1755.72,171.01,2698.52,615.96,3352.26,168.67,3856.61,165.22,4332.52,1118.55,4311.07,1833.50,4297.47,2141.08,4297.14,2324.65,4292.93,2468.41,198.00,200.00,
3802.00,2534.00,4290.37,2467.35,4300.00,682.58,4300.00,0.00,4233.58,147.54,3395.97,142.05,2704.89,595.78,2761.25,1636.20,1204.42,2449.05,1208.55,2379.07,2195.76,2059.88,2684.88,1767.83,1768.76,164.58,2705.95,607.40,3355.78,165.74,4021.54,168.17,4335.99,1087.57,4315.70,1805.37,4297.47,2119.49,4297.14,2303.05,4292.93,2446.82,199.00,202.00,
3802.00,2514.00,4290.37,2447.35,4300.00,693.89,4300.00,0.00,4233.58,127.54,3395.97,122.05,2704.89,575.78,2761.25,1616.20,1204.42,2429.05,1204.83,2448.43,2193.58,2068.36,2667.39,1791.42,1788.31,166.14,2717.83,607.05,3359.30,163.21,3855.72,161.41,4335.64,1067.31,4311.08,1790.70,4305.16,2091.90,4297.14,2281.85,4283.07,2427.31,200.00,200.00,
3802.00,2494.00,4290.37,2427.35,4300.00,673.89,4300.00,0.00,4222.14,170.51,3407.58,170.06,2731.63,602.70,2761.25,1596.20,1204.42,2409.05,1207.29,2381.78,2200.33,2048.81,2704.70,1738.77,1815.03,175.83,2720.31,589.99,3322.29,168.50,3895.87,161.29,4332.52,1054.35,4311.08,1769.30,4305.16,2070.50,4298.05,2260.04,4293.92,2404.05,199.00,201.00,
3802.00,2474.00,4290.26,2406.60,4300.00,650.57,4300.00,0.00,4218.58,149.87,3404.03,150.67,2728.74,584.34,0.00,0.00,1205.29,2393.03,1207.26,2381.77,2210.89,1991.41,2704.68,1738.76,1881.19,172.31,2720.46,510.87,3322.27,168.50,3814.62,159.43,4338.81,955.66,4314.22,1737.40,4297.73,2046.55,4296.92,2239.27,4293.40,2359.23,198.00,197.00,
3802.00,2454.00,4292.37,2387.36,4300.00,659.45,4300.00,0.00,4222.14,130.51,3407.58,130.06,2731.63,562.70,0.00,0.00,1205.42,2369.06,1209.76,2406.93,2207.03,1999.98,2674.33,1780.99,1892.90,167.18,2659.51,380.33,3406.96,158.57,3934.21,161.78,4344.37,916.07,4313.86,1715.76,4305.16,2033.63,4297.69,2217.19,4290.61,2365.31,199.00,203.00,
3802.00,2434.00,4292.37,2367.36,4300.00,639.45,4300.00,0.00,4210.69,173.48,3418.18,172.17,2731.63,542.70,0.00,0.00,1205.42,2349.06,1202.72,2386.92,2212.54,1981.29,2707.76,1727.48,1904.47,162.35,2623.32,295.71,3369.46,165.47,3851.95,163.35,4350.14,875.71,4317.96,1687.68,4304.92,2012.17,4296.65,2196.19,4294.47,2324.98,201.00,199.00,
3802.00,2414.00,4292.37,2347.36,4300.00,619.45,4300.00,0.00,4210.69,153.48,3418.18,152.17,2756.38,566.14,0.00,0.00,1204.42,2329.05,1207.80,2363.18,2210.14,1957.58,2702.86,1728.56,1926.52,163.05,2762.43,161.92,3375.24,162.41,3853.74,162.08,4348.73,863.43,4319.29,1666.05,4305.37,1991.35,4301.19,2184.03,4294.61,2304.15,197.00,198.00,
3802.00,2394.00,4293.37,2327.36,4300.00,625.01,4300.00,0.00,4210.69,133.48,3418.18,132.17,2756.38,546.14,0.00,0.00,1204.42,2309.05,1195.81,2341.61,2194.79,1931.79,2696.01,1729.68,1944.40,163.31,2773.71,165.16,3419.14,159.65,3853.29,160.78,4358.64,813.83,4319.85,1643.94,4306.13,1969.41,4297.81,2153.62,4298.50,2300.11,201.00,202.00,
3802.00,2374.00,4293.37,2307.36,4300.00,605.01,4300.00,56.56,4199.42,175.46,3428.78,174.27,2756.38,526.14,0.00,0.00,1204.42,2289.05,1183.81,2320.13,2180.40,1906.37,2708.83,1716.28,1957.80,158.28,2782.06,162.14,3422.50,158.16,3930.21,164.70,4362.61,781.30,4319.29,1623.56,4305.37,1948.86,4302.09,2141.11,4295.58,2261.42,201.00,202.00,
3802.00,2354.00,4293.37,2287.36,4300.00,585.01,4300.00,36.56,4199.42,155.46,3428.78,154.27,2777.18,542.63,0.00,0.00,1204.42,2269.05,1158.82,2298.14,32.86,1255.11,2704.56,1692.28,1976.96,159.97,2794.17,167.09,3425.87,156.48,3967.37,165.81,4362.94,758.96,4319.29,1602.16,4305.37,1927.46,4302.09,2119.71,4298.51,2257.51,196.00,194.00,
3803.00,2334.00,4296.37,2267.37,4300.00,589.29,4300.00,16.56,4200.42,135.46,3429.78,134.27,2778.18,522.63,0.00,0.00,1203.42,2249.04,842.91,2269.61,33.82,1234.33,2710.54,1674.85,1996.11,161.99,2802.52,164.20,3391.56,163.93,4003.59,169.87,4362.61,738.84,4318.73,1581.92,4305.37,1906.40,4302.09,2098.64,4297.61,2227.59,200.00,199.00,
3803.00,2314.00,4296.37,2247.37,4300.00,569.29,4300.00,42.32,4189.15,177.45,3429.78,114.27,2778.18,502.63,0.00,0.00,1203.42,2229.04,46.29,1966.10,34.57,1212.79,2701.89,1647.60,2014.74,162.01,2810.37,158.11,3395.83,161.06,3965.04,164.10,4367.00,706.92,4325.68,1551.30,4306.12,1884.86,4302.84,2077.11,4296.33,2197.43,201.00,201.00,
3803.00,2294.00,4296.26,2226.62,4300.00,546.11,4300.00,20.31,4185.88,156.86,3436.43,152.99,2807.18,539.76,0.00,0.00,1203.29,2213.02,1152.14,2280.25,34.44,1262.36,2692.75,1620.52,1965.27,157.76,2777.43,163.40,3399.79,159.35,3926.77,156.21,4367.58,684.61,4325.37,1530.76,4306.37,1863.50,4303.09,2055.75,4301.23,2202.23,197.00,196.00,
3803.00,2274.00,4298.37,2207.38,4300.00,529.29,4300.00,2.32,4189.15,137.45,3439.71,132.43,2809.86,518.24,0.00,0.00,2176.40,2195.05,2093.33,2117.39,2559.15,1815.90,797.32,150.29,2042.72,158.55,2827.76,160.25,3437.07,148.46,3959.53,158.98,4367.14,743.78,4320.87,1541.52,4305.75,1841.38,4302.74,2033.63,4299.34,2171.44,198.00,200.00,
